,taker_ratio,funding
2026-01-10,0.5141322880784985,
2026-01-11,0.5201751003123358,
2026-01-12,0.4830143151682989,
2026-01-13,0.48609804703845155,
2026-01-14,0.44997094696485945,
2026-01-15,0.4919671000281832,
2026-01-16,0.4973987047484317,
2026-01-17,0.4843135956336043,
2026-01-18,0.5159619864781542,
2026-01-19,0.4937465979768261,
2026-01-20,0.4954908041466823,
2026-01-21,0.514045271646628,
2026-01-22,0.5222370974794014,
2026-01-23,0.47611990182414343,
2026-01-24,0.5183024688994592,
2026-01-25,0.47562697756569766,
2026-01-26,0.5231497853612265,
2026-01-27,0.5112754201250391,
2026-01-28,0.5079254963299255,
2026-01-29,0.4744664642127976,
2026-01-30,0.5201079737889339,
2026-01-31,0.4883669998838105,
2026-02-01,0.5013483663089304,
2026-02-02,0.5074047552240794,
2026-02-03,0.5156232973020319,
2026-02-04,0.5196564701301402,
2026-02-05,0.5172040750290949,
2026-02-06,0.5021400294797881,
2026-02-07,0.49767269213958315,
2026-02-08,0.5242038433462989,
2026-02-09,0.47713605254654384,
2026-02-10,0.4991417446269494,
2026-02-11,0.524578790344586,
2026-02-12,0.48026234801782264,
2026-02-13,0.5314651282345795,
2026-02-14,0.510913953632362,
2026-02-15,0.5081119284754231,
2026-02-16,0.5099670247814466,
2026-02-17,0.4830590135682469,
2026-02-18,0.49454977542413764,
2026-02-19,0.5050385368404315,
2026-02-20,0.5076094597320588,
2026-02-21,0.4842170469699354,
2026-02-22,0.480867798502362,
2026-02-23,0.46133285242953165,
2026-02-24,0.47918868900811706,
2026-02-25,0.5216710707899187,
2026-02-26,0.510414942544196,
2026-02-27,0.5057266699769415,
2026-02-28,0.482986768873962,
2026-03-01,0.4758133757062163,
2026-03-02,0.49350663027957403,
2026-03-03,0.5009098220915387,
2026-03-04,0.5158313433566347,
2026-03-05,0.47386256458267817,
2026-03-06,0.5390549527290751,
2026-03-07,0.5321608771688975,
2026-03-08,0.4840193394106765,1.4e-06
2026-03-09,0.465813704909832,-4.911e-05
2026-03-10,0.4709741821362288,-0.00019455
2026-03-11,0.5383367478484098,-2.946e-05
2026-03-12,0.5146437202553524,2.78e-05
2026-03-13,0.4785502700611304,4.205e-05
2026-03-14,0.530404808980085,2.197e-05
2026-03-15,0.46274680555436276,-1.592e-05
2026-03-16,0.5162216486927452,4.374e-05
2026-03-17,0.49666885432321034,-4.261e-05
2026-03-18,0.513295715812293,-4.224e-05
2026-03-19,0.5368971543744913,5.755e-05
2026-03-20,0.5104932322459849,4.229e-05
2026-03-21,0.4361243125634912,1.783e-05
2026-03-22,0.5555430104991054,0.0001
2026-03-23,0.5133665654807288,2.791e-05
2026-03-24,0.459724139100637,-6.463e-05
2026-03-25,0.49957289838638663,-2.487e-05
2026-03-26,0.5326730896923889,4.698e-05
2026-03-27,0.5052122556676568,-0.00020748
2026-03-28,0.49127627208306585,-0.00013716
2026-03-29,0.4990769912385208,-1.391e-05
2026-03-30,0.5037641306207158,-9.561e-05
2026-03-31,0.4974911762959669,7.218e-05
2026-04-01,0.4850675256981221,0.0001
2026-04-02,0.4722963001236626,-6.8e-07
2026-04-03,0.4711481667796846,-0.00010662
2026-04-04,0.5059851946494449,-5.512e-05
2026-04-05,0.46569819248218103,-0.00012139
2026-04-06,0.49320759703466643,5.484e-05
2026-04-07,0.5255148967910404,-8.072e-05
2026-04-08,0.5027284590688188,1.428e-05
2026-04-09,0.5093325938902704,-1.206e-05
2026-04-10,0.48305691010979296,7.054e-05
2026-04-11,0.48952684255055195,9.05e-06
2026-04-12,0.4657035725766945,-7.033e-05
2026-04-13,0.517513226530196,-6.387e-05
2026-04-14,0.4907158644370648,8.819e-05
2026-04-15,0.48849199064873483,-1.3e-05
2026-04-16,0.5132027760776701,5.901e-05
2026-04-17,0.4748639677103254,8.174e-05
2026-04-18,0.47453922658048237,-3.279e-05
2026-04-19,0.49933395236195854,-3.935e-05
2026-04-20,0.4755089121930093,7.281e-05
2026-04-21,0.4955884395194753,9.288e-05
2026-04-22,0.5057659150452928,0.0001
2026-04-23,0.49848221177434,-6.07e-06
2026-04-24,0.5117617243413273,7.83e-06
2026-04-25,0.46689817948104845,5.554e-05
2026-04-26,0.5454340903375748,1.084e-05
2026-04-27,0.4929741796634459,-1.61e-06
2026-04-28,0.507795491439482,6.319e-05
2026-04-29,0.5105794402637074,2.942e-05
2026-04-30,0.4934020489540954,-1.117e-05
2026-05-01,0.5005520383175547,6.296e-05
2026-05-02,0.5122653431246046,3.24e-06
2026-05-03,0.5057867496151516,5.102e-05
2026-05-04,0.49446593055788834,4.779e-05
2026-05-05,0.5071948347888257,0.0001
2026-05-06,0.5461706880024537,-8.29e-06
2026-05-07,0.45520768750405616,-8.681e-05
2026-05-08,0.4509883433538454,-3.134e-05
2026-05-09,0.44099556075356533,-0.00012687
2026-05-10,0.4862634390422825,2.845e-05
2026-05-11,0.40266960498962784,-0.00015989
2026-05-12,0.476304374741004,-3.476e-05
2026-05-13,0.46828152114585697,-0.00012177
2026-05-14,0.4793778200385534,-4.139e-05
2026-05-15,0.49244498731890507,-5.873e-05
2026-05-16,0.47053432554809954,-0.00013968
2026-05-17,0.4578370743704081,-0.0001176
2026-05-18,0.4841045897286763,-0.00035347
2026-05-19,0.4880865184415038,-0.00010397
2026-05-20,0.48655042246044833,-0.00019307
2026-05-21,0.6114483633088164,2.689e-05
2026-05-22,0.4846843315481887,-9.814e-05
2026-05-23,0.49154382464147717,-0.00075871
2026-05-24,0.4811919819979951,-0.00049524
2026-05-25,0.48478285483307243,-0.00038291
2026-05-26,0.4890347225487946,-0.00030996
2026-05-27,0.4755286959747223,-0.00015118
2026-05-28,0.45863696302251256,-0.00019644
2026-05-29,0.48967745159964676,-5.1e-07
2026-05-30,0.493217339592139,-0.00013837
