,taker_ratio,funding
2026-02-03,0.4932219660080183,
2026-02-04,0.4882677744365578,
2026-02-05,0.5018919876688721,
2026-02-06,0.492657101610368,
2026-02-07,0.49665330977495736,
2026-02-08,0.46378097740324004,
2026-02-09,0.49023789630159853,
2026-02-10,0.4908489365906941,
2026-02-11,0.495814283582911,
2026-02-12,0.4988007356801643,
2026-02-13,0.5033842418788597,
2026-02-14,0.48606920937558673,
2026-02-15,0.48781599809418824,
2026-02-16,0.46859131553024924,
2026-02-17,0.5000297870635353,
2026-02-18,0.5288588723232029,
2026-02-19,0.4652163417948542,
2026-02-20,0.5333402592400156,
2026-02-21,0.49948483290505935,
2026-02-22,0.45920491359031174,
2026-02-23,0.49016866652570307,
2026-02-24,0.5029083372948792,
2026-02-25,0.49306861061763135,
2026-02-26,0.49691872381622537,
2026-02-27,0.5129585448984494,
2026-02-28,0.46455590646123746,
2026-03-01,0.4851050769749648,
2026-03-02,0.5157618757248252,
2026-03-03,0.4808902283753527,
2026-03-04,0.508011024442092,
2026-03-05,0.478352623174067,
2026-03-06,0.4683253847193931,
2026-03-07,0.4315856283535346,
2026-03-08,0.48496313756493464,-0.00013025
2026-03-09,0.5286369340062246,-5.217e-05
2026-03-10,0.5109930018636973,6.785e-05
2026-03-11,0.4976801232678949,8.979e-05
2026-03-12,0.48278766190487793,-0.00027045
2026-03-13,0.5202153916782429,0.0001
2026-03-14,0.46253296531732324,-0.00032644
2026-03-15,0.5084134512198294,5.583e-05
2026-03-16,0.5066582766884908,0.0001
2026-03-17,0.4980616791011765,0.0001
2026-03-18,0.4558406970486477,-0.0001027
2026-03-19,0.4865824847785419,-7.203e-05
2026-03-20,0.4901923921167051,-1.179e-05
2026-03-21,0.45640718441513756,7.654e-05
2026-03-22,0.474316678914052,-0.00022399
2026-03-23,0.5092782100884761,9.923e-05
2026-03-24,0.524033477170033,1.566e-05
2026-03-25,0.45355065284131835,0.0001
2026-03-26,0.4740547309567025,1.86e-05
2026-03-27,0.4770634907253455,-0.00026404
2026-03-28,0.4439490725552312,-6.72e-06
2026-03-29,0.4630800031640647,-0.0001757
2026-03-30,0.5101957550904651,0.0001
2026-03-31,0.5133489767804492,3.558e-05
2026-04-01,0.4887967332200001,6.414e-05
