Date,ADA,ALGO,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,HBAR,ICP,LINK,LTC,SOL,XLM,XMR,XRP
2021-05-16,2.309113025665283,1.400199055671692,24.323753356933594,36.5188102722168,1168.72900390625,562.829833984375,46456.05859375,0.5148950219154358,42.63151168823242,93.78987884521484,3587.506103515625,107.6959228515625,0.3292210102081299,225.08676147460938,40.73714828491211,296.6270446777344,47.200828552246094,0.7143020033836365,390.9146728515625,1.452605962753296
2021-05-23,1.325435996055603,0.8259029984474182,11.738483428955078,15.756152153015137,556.1397705078125,262.9456787109375,34770.58203125,0.30807098746299744,18.029441833496094,51.96479415893555,2109.579833984375,65.10672760009766,0.23295900225639343,144.61146545410156,20.008373260498047,143.5193634033203,24.68874740600586,0.36780500411987305,227.9290771484375,0.7970150113105774
2021-05-30,1.577278971672058,0.8501799702644348,12.588836669921875,16.534385681152344,663.5120239257812,325.7840270996094,35678.12890625,0.3022240102291107,20.473987579345703,66.36599731445312,2390.305419921875,68.42208099365234,0.2184859961271286,111.35319519042969,26.86960220336914,170.9782257080078,28.602659225463867,0.37568798661231995,262.333740234375,0.9066089987754822
2021-06-06,1.6782480478286743,1.024901032447815,15.098883628845215,17.400110244750977,657.4957275390625,393.8202209472656,35862.37890625,0.3718070089817047,24.20159912109375,64.10669708251953,2715.0927734375,87.02347564697266,0.22867999970912933,104.58992004394531,27.551576614379883,176.63943481445312,42.30837631225586,0.38125500082969666,272.5946960449219,0.945285975933075
2021-06-13,1.5583590269088745,1.040552020072937,12.500146865844727,14.775566101074219,614.3549194335938,366.6489562988281,39097.859375,0.3243820071220398,22.07633399963379,59.05662536621094,2508.3916015625,73.18509674072266,0.19670699536800385,64.56804656982422,23.337600708007812,170.93087768554688,38.77043533325195,0.3447299897670746,261.1946105957031,0.8831599950790405
2021-06-20,1.4291880130767822,0.9360150098800659,12.013412475585938,13.970991134643555,557.5296020507812,340.06719970703125,35698.296875,0.2809000015258789,20.67236328125,51.11225128173828,2246.364501953125,63.315895080566406,0.1933950036764145,47.21138000488281,21.735416412353516,155.09259033203125,35.32201385498047,0.2976300120353699,264.6008605957031,0.7763770222663879
2021-06-27,1.3352019786834717,0.834954023361206,10.049683570861816,10.919079780578613,476.8872985839844,290.5670166015625,34649.64453125,0.2644500136375427,15.015593528747559,42.331085205078125,1978.8946533203125,56.127647399902344,0.1822820007801056,42.89836120605469,18.344139099121094,132.34788513183594,31.929391860961914,0.25864800810813904,211.19906616210938,0.6469230055809021
2021-07-04,1.458184003829956,0.8798410296440125,12.263547897338867,12.350099563598633,526.4296875,307.7320861816406,35287.78125,0.2464829981327057,16.014026641845703,56.24565887451172,2321.72412109375,58.772308349609375,0.19421499967575073,46.851593017578125,19.26283836364746,144.90585327148438,34.31060028076172,0.26812800765037537,219.84141540527344,0.6949449777603149
2021-07-11,1.3481450080871582,0.8924329876899719,14.06259536743164,12.413664817810059,498.2137145996094,322.0316467285156,34240.1875,0.21585600078105927,15.48243522644043,49.690425872802734,2139.664794921875,55.09626007080078,0.17155000567436218,39.690391540527344,18.363967895507812,134.24583435058594,32.17784118652344,0.24615700542926788,211.5214385986328,0.6359350085258484
2021-07-18,1.183698058128357,0.7999110221862793,10.983057975769043,10.70465087890625,439.6506042480469,302.4804992675781,31796.810546875,0.18223300576210022,12.682146072387695,41.98915100097656,1895.5521240234375,46.89200210571289,0.18229800462722778,32.381263732910156,15.502411842346191,119.51201629638672,26.751909255981445,0.23073799908161163,199.52015686035156,0.5879219770431519
2021-07-25,1.2285009622573853,0.890030026435852,11.451760292053223,11.2407865524292,456.024658203125,302.4361572265625,35350.1875,0.19786399602890015,13.712599754333496,48.462284088134766,2191.373779296875,49.005374908447266,0.1766120046377182,42.58781814575195,16.759658813476562,127.59797668457031,28.168773651123047,0.2617419958114624,213.48745727539062,0.6063569784164429
2021-08-01,1.3177299499511719,0.8141409754753113,12.362028121948242,12.877431869506836,527.8416137695312,333.4840087890625,39974.89453125,0.2044370025396347,18.413965225219727,50.41701126098633,2561.85205078125,53.93782424926758,0.20614799857139587,40.91436767578125,22.12683868408203,140.73553466796875,34.25436019897461,0.27617698907852173,236.2314453125,0.7259219884872437
2021-08-08,1.4278299808502197,0.8254209756851196,13.132248878479004,14.814119338989258,556.0963134765625,342.06475830078125,43798.1171875,0.2400449961423874,19.676132202148438,57.159027099609375,3013.732666015625,64.46961975097656,0.21380400657653809,55.23996353149414,23.045608520507812,149.8477325439453,37.673824310302734,0.28733599185943604,256.8537292480469,0.7787389755249023
2021-08-15,2.1691529750823975,0.9964510202407837,15.904951095581055,18.795135498046875,703.1863403320312,414.59503173828125,47047.00390625,0.34144100546836853,23.17401695251465,74.8968505859375,3310.504150390625,73.18621063232422,0.25212299823760986,63.49159622192383,27.90401268005371,184.904296875,53.74515914916992,0.3916090130805969,272.2369384765625,1.288159966468811
2021-08-22,2.7137250900268555,1.1581649780273438,21.857561111450195,43.53219985961914,672.6182861328125,449.0534973144531,49321.65234375,0.3149630129337311,27.736873626708984,67.51551818847656,3242.115478515625,77.2397689819336,0.24159899353981018,64.81656646728516,28.022817611694336,186.31309509277344,72.80391693115234,0.37310901284217834,305.6070556640625,1.2277220487594604
2021-08-29,2.8559861183166504,1.0215229988098145,21.201059341430664,47.50910568237305,660.1724853515625,480.28302001953125,48829.83203125,0.281125009059906,25.73291778564453,63.441280364990234,3227.002685546875,73.67280578613281,0.2530899941921234,72.12100219726562,25.813661575317383,174.7042236328125,94.46967315673828,0.3437409996986389,291.57196044921875,1.1408319473266602
2021-09-05,2.9108240604400635,1.3166719675064087,25.75535774230957,48.178924560546875,764.1975708007812,504.619873046875,51753.41015625,0.3145270049571991,34.408790588378906,73.59529876708984,3952.133544921875,113.60474395751953,0.3073279857635498,79.27398681640625,33.5034294128418,231.333984375,142.0708770751953,0.3973909914493561,315.1960754394531,1.3054980039596558
2021-09-12,2.5817270278930664,2.3794798851013184,34.999603271484375,59.259429931640625,647.3294677734375,416.6832275390625,46063.26953125,0.25061699748039246,35.77433776855469,58.17897033691406,3410.134521484375,83.78145599365234,0.4206089973449707,59.54058837890625,29.379243850708008,183.23448181152344,174.53762817382812,0.3331559896469116,256.3243408203125,1.119636058807373
2021-09-19,2.282299041748047,1.9734530448913574,44.542789459228516,70.07572174072266,609.2835083007812,408.4716491699219,47260.21875,0.23314200341701508,33.801334381103516,55.33708572387695,3329.447998046875,83.51979064941406,0.3960709869861603,57.18523025512695,27.395748138427734,175.7406005859375,152.51669311523438,0.31418299674987793,259.9263610839844,1.0484280586242676
2021-09-26,2.2084949016571045,1.7736339569091797,39.619590759277344,66.86196899414062,503.66741943359375,344.1817626953125,43208.5390625,0.20496200025081635,28.828662872314453,47.1963005065918,3062.265380859375,55.73310470581055,0.3348349928855896,43.6741943359375,24.602155685424805,150.640869140625,135.69937133789062,0.2761650085449219,234.10971069335938,0.944720983505249
2021-10-03,2.252872943878174,1.9876610040664673,38.79066467285156,68.717041015625,570.4993286132812,430.5088195800781,48199.953125,0.2217479944229126,32.105255126953125,53.71692657470703,3418.358642578125,69.07921600341797,0.4004569947719574,50.2718391418457,27.559040069580078,170.60997009277344,172.5891571044922,0.31509700417518616,259.0079040527344,1.0551700592041016
2021-10-10,2.197213888168335,1.7714530229568481,32.51460266113281,56.59357452392578,586.6426391601562,405.0693054199219,54771.578125,0.22980499267578125,34.4664192199707,53.04412841796875,3425.852783203125,69.88310241699219,0.3434630036354065,45.07952880859375,25.648935317993164,175.31857299804688,148.0487060546875,0.33251699805259705,270.700439453125,1.1384530067443848
2021-10-17,2.1569631099700928,1.7681440114974976,32.414329528808594,56.07736587524414,611.6915283203125,470.62554931640625,61553.6171875,0.23789800703525543,42.073951721191406,53.069522857666016,3847.1044921875,63.41889190673828,0.35619500279426575,44.102447509765625,26.54088592529297,183.73052978515625,159.74380493164062,0.382656991481781,260.8040466308594,1.0934679508209229
2021-10-24,2.1234350204467773,1.8166329860687256,34.29521560668945,64.51839447021484,617.8567504882812,476.63311767578125,60930.8359375,0.2770479917526245,42.385658264160156,55.04384231567383,4087.903076171875,62.658470153808594,0.36757299304008484,43.403900146484375,29.770856857299805,190.9056854248047,202.3619842529297,0.3728429973125458,289.7657775878906,1.0842829942703247
2021-10-31,1.9650260210037231,1.8286900520324707,37.26321792602539,64.28780364990234,596.2386474609375,524.3644409179688,61318.95703125,0.28024399280548096,42.742095947265625,54.3254508972168,4288.07421875,64.41033935546875,0.40703099966049194,45.03350830078125,29.98500633239746,191.81637573242188,202.4210205078125,0.37285101413726807,273.70703125,1.113247036933899
2021-11-07,2.021872043609619,1.8654299974441528,35.71665954589844,87.7054214477539,600.8812866210938,650.4540405273438,63326.98828125,0.2663150131702423,52.27798080444336,53.89679718017578,4620.5546875,62.59418487548828,0.3947640061378479,53.728450775146484,32.34956359863281,202.0513153076172,249.823486328125,0.36343398690223694,267.1040344238281,1.2175339460372925
2021-11-14,2.0408530235290527,1.9831290245056152,31.88081169128418,95.4035415649414,678.7428588867188,650.9180908203125,65466.83984375,0.26291200518608093,46.40182113647461,56.160709381103516,4626.35888671875,62.56440734863281,0.43834200501441956,48.27361297607422,33.77658462524414,278.00750732421875,238.42552185058594,0.3774290084838867,275.1365966796875,1.1885969638824463
2021-11-21,1.8397630453109741,1.8339359760284424,31.03998565673828,128.59982299804688,575.9271850585938,585.2942504882812,58730.4765625,0.22632800042629242,42.005706787109375,50.5678825378418,4269.73291015625,53.28694534301758,0.38554298877716064,43.3924560546875,29.036161422729492,221.77194213867188,231.28262329101562,0.3441599905490875,250.87969970703125,1.0601730346679688
2021-11-28,1.5928549766540527,1.7117149829864502,27.404687881469727,110.58901977539062,568.336181640625,611.3668212890625,57248.45703125,0.20747199654579163,35.76512145996094,47.523162841796875,4294.45361328125,56.49541091918945,0.33242300152778625,41.812034606933594,24.823909759521484,199.35421752929688,200.67665100097656,0.32363998889923096,239.05331420898438,0.9687510132789612
2021-12-05,1.3781050443649292,1.7584830522537231,24.625228881835938,85.79002380371094,453.4902648925781,557.7830810546875,49368.84765625,0.17125500738620758,28.310138702392578,38.83784866333008,4198.32275390625,39.08121871948242,0.2755419909954071,30.320066452026367,19.47732162475586,156.4097900390625,196.1682586669922,0.2805449962615967,201.2701416015625,0.8055949807167053
2021-12-12,1.3472820520401,1.5420000553131104,24.574207305908203,88.10911560058594,458.7115783691406,570.823974609375,50098.3359375,0.16989099979400635,29.608980178833008,37.96453857421875,4134.453125,39.79555130004883,0.2559190094470978,28.489110946655273,20.456584930419922,159.20396423339844,173.43167114257812,0.27625998854637146,198.01776123046875,0.841323971748352
2021-12-19,1.2446609735488892,1.3555690050125122,22.1431827545166,107.67378234863281,433.01910400390625,529.9720458984375,46707.015625,0.1695760041475296,24.791400909423828,34.86055374145508,3922.592529296875,35.792240142822266,0.32359299063682556,22.668968200683594,18.85244369506836,153.07763671875,180.09805297851562,0.25326499342918396,183.8477783203125,0.8350329995155334
2021-12-26,1.4560450315475464,1.608536958694458,32.204071044921875,115.21482849121094,452.2210998535156,546.9949951171875,50809.515625,0.19001999497413635,31.332836151123047,37.97376251220703,4067.328125,37.29099655151367,0.3189780116081238,26.727596282958984,23.00971221923828,155.99234008789062,198.000732421875,0.2914699912071228,217.1085968017578,0.921180009841919
2022-01-02,1.3775839805603027,1.6740410327911377,35.60345458984375,113.18633270263672,447.8326416015625,531.3966674804688,47345.21875,0.17440299689769745,29.73116683959961,35.39639663696289,3829.56494140625,35.79262161254883,0.31215301156044006,27.28641128540039,21.831890106201172,151.2554931640625,176.38284301757812,0.2917029857635498,239.3717041015625,0.8591179847717285
2022-01-09,1.17385995388031,1.4020320177078247,34.975589752197266,89.20655822753906,377.10284423828125,438.8030700683594,41911.6015625,0.15106500685214996,24.6273193359375,29.766279220581055,3157.75146484375,30.234939575195312,0.272504985332489,36.04344177246094,27.56621742248535,131.29832458496094,140.83900451660156,0.2612740099430084,190.5654754638672,0.7545049786567688
2022-01-16,1.407251000404358,1.4303719997406006,43.605411529541016,92.23979949951172,388.71160888671875,498.42791748046875,43113.87890625,0.17717599868774414,27.665128707885742,32.26341247558594,3350.921875,30.41349220275879,0.27932998538017273,31.162372589111328,25.55315589904785,146.533203125,147.8565216064453,0.2587670087814331,224.06605529785156,0.778954029083252
2022-01-23,1.122370958328247,0.9877099990844727,34.3968505859375,64.72541046142578,301.8079528808594,383.9339599609375,36276.8046875,0.14186300337314606,18.82877540588379,25.08349609375,2535.0390625,19.455968856811523,0.22222299873828888,21.244489669799805,16.56523323059082,112.08950805664062,99.5782241821289,0.20059199631214142,156.395751953125,0.6287559866905212
2022-01-30,1.0374729633331299,0.9452559947967529,27.15929412841797,67.97378540039062,290.500732421875,377.6129150390625,37917.6015625,0.13947099447250366,18.172527313232422,25.012617111206055,2603.466552734375,19.8370304107666,0.21839800477027893,19.27977180480957,17.76853370666504,108.79985809326172,93.29767608642578,0.19550999999046326,147.91908264160156,0.603181004524231
2022-02-06,1.1445469856262207,1.0238540172576904,31.251079559326172,78.75726318359375,325.0093688964844,419.5455627441406,42412.43359375,0.15376999974250793,21.903335571289062,29.89212989807129,3057.47607421875,22.447750091552734,0.2580380141735077,23.3769474029541,18.039453506469727,127.44550323486328,115.29975891113281,0.22368299961090088,173.5258026123047,0.6836469769477844
2022-02-13,1.0458190441131592,0.9007099866867065,26.34610939025879,78.24311828613281,334.8714904785156,398.88677978515625,42197.515625,0.14894799888134003,18.831485748291016,32.68633270263672,2883.46337890625,20.66428565979004,0.22753599286079407,19.856170654296875,15.735865592956543,126.20421600341797,93.24410247802734,0.2116210013628006,174.39193725585938,0.8102729916572571
2022-02-20,0.9329019784927368,0.8464999794960022,26.241548538208008,77.33678436279297,303.1356201171875,380.825927734375,38431.37890625,0.13686800003051758,16.930509567260742,27.411935806274414,2628.6484375,19.838817596435547,0.21572700142860413,18.709476470947266,14.649103164672852,110.83203887939453,90.90141296386719,0.1949319988489151,153.93527221679688,0.7782959938049316
2022-02-27,0.858335018157959,0.797120988368988,26.751556396484375,74.9911880493164,304.1036071777344,360.5310363769531,37709.78515625,0.12311100214719772,17.473413467407227,27.370370864868164,2621.8017578125,20.34723663330078,0.2100670039653778,17.22153091430664,13.654266357421875,103.10559844970703,85.51905059814453,0.18126800656318665,150.72886657714844,0.721992015838623
2022-03-06,0.8237519860267639,0.7474219799041748,28.128135681152344,72.52902221679688,283.0827941894531,375.0111999511719,38419.984375,0.12076599895954132,16.978824615478516,26.60816764831543,2555.037353515625,18.389894485473633,0.20276199281215668,16.64771842956543,13.338134765625,101.59391784667969,84.54218292236328,0.1733669936656952,159.145751953125,0.7259939908981323
2022-03-13,0.7909950017929077,0.6824730038642883,26.29718589782715,68.07599639892578,280.4122314453125,361.8498229980469,37849.6640625,0.11160799860954285,17.24793243408203,25.411287307739258,2518.944580078125,17.26533317565918,0.19982300698757172,15.782535552978516,12.740457534790039,102.11479949951172,78.93607330322266,0.17722800374031067,176.1702423095703,0.7613509893417358
2022-03-20,0.8770920038223267,0.7422130107879639,27.794452667236328,84.72430419921875,326.9633483886719,390.76837158203125,41247.82421875,0.11915399879217148,18.638643264770508,38.191558837890625,2860.459228515625,17.628698348999023,0.20876899361610413,16.739185333251953,14.552144050598145,114.82913970947266,88.61486053466797,0.1969909965991974,194.60247802734375,0.8061209917068481
2022-03-27,1.1821479797363281,0.9483680129051208,29.89373207092285,89.82484436035156,376.5374450683594,430.5032653808594,46820.4921875,0.14473199844360352,22.44786262512207,48.083648681640625,3291.57763671875,23.679473876953125,0.2426770031452179,21.933528900146484,16.84952735900879,129.39747619628906,107.08422088623047,0.22978700697422028,215.1116180419922,0.8573430180549622
2022-04-03,1.1859409809112549,0.9340879917144775,31.960296630859375,98.0777816772461,378.7779541015625,450.348876953125,46453.56640625,0.14645299315452576,23.2082462310791,46.744571685791016,3522.83349609375,25.449071884155273,0.24853399395942688,22.56974983215332,18.09421730041504,128.9462127685547,136.77532958984375,0.2370470017194748,217.2458038330078,0.8429499864578247
