,taker_ratio,funding
2026-01-13,0.5270385757739532,
2026-01-14,0.5069450958837083,
2026-01-15,0.509198417495326,
2026-01-16,0.4775791113780067,
2026-01-17,0.48496471562578614,
2026-01-18,0.4881585994514288,
2026-01-19,0.4967697292136253,
2026-01-20,0.4739268179599545,
2026-01-21,0.49281531280256163,
2026-01-22,0.49551992645066995,
2026-01-23,0.49492869465739664,
2026-01-24,0.4872640778773069,
2026-01-25,0.4755855537155487,
2026-01-26,0.4937745957304006,
2026-01-27,0.5063911289402786,
2026-01-28,0.4983453224094157,
2026-01-29,0.474509799148481,
2026-01-30,0.49277513492480346,
2026-01-31,0.46281651678804453,
2026-02-01,0.4787090216450513,
2026-02-02,0.5015588237625342,
2026-02-03,0.48938849776760146,
2026-02-04,0.49329523609238457,
2026-02-05,0.4806957102780059,
2026-02-06,0.5069433228547857,
2026-02-07,0.4942013637996729,
2026-02-08,0.5166164970606761,
2026-02-09,0.501247561013745,
2026-02-10,0.49224036408816063,
2026-02-11,0.4959120239341431,
2026-02-12,0.4881353826030706,
2026-02-13,0.5071748464921869,
2026-02-14,0.5162774896165118,
2026-02-15,0.49864839785592247,
2026-02-16,0.49881587579623415,
2026-02-17,0.4858974744143722,
2026-02-18,0.4938843095584941,
2026-02-19,0.49559717121181357,
2026-02-20,0.505159414167627,
2026-02-21,0.5159658680933429,
2026-02-22,0.5044715994568016,
2026-02-23,0.49405679127692054,
2026-02-24,0.48958619505021295,
2026-02-25,0.5260262523828041,
2026-02-26,0.49357862454481155,
2026-02-27,0.4928402414394855,
2026-02-28,0.49825867265562185,
2026-03-01,0.49753078611560925,
2026-03-02,0.5126621094492443,
2026-03-03,0.5036831101421952,
2026-03-04,0.5328047133189289,
2026-03-05,0.4960692586953396,
2026-03-06,0.48209180291431586,
2026-03-07,0.48487880352790347,
2026-03-08,0.49328311322549284,-2.868e-05
2026-03-09,0.5141966676689648,-3.431e-05
2026-03-10,0.5114583679778597,1.738e-05
2026-03-11,0.5104228917057232,-5.824e-05
2026-03-12,0.5012247132486731,-7.381e-05
2026-03-13,0.5224724439128218,-6.38e-06
2026-03-14,0.5010399074888853,-4.851e-05
2026-03-15,0.5291936044969536,2.659e-05
2026-03-16,0.5284551533001763,2.015e-05
2026-03-17,0.513370868755187,-1.26e-05
2026-03-18,0.4832967226029728,2.418e-05
2026-03-19,0.47956550825034544,1.205e-05
2026-03-20,0.5136256810021581,-2.23e-06
2026-03-21,0.46838569745521375,1.093e-05
2026-03-22,0.49013198817881565,-6.837e-05
2026-03-23,0.5132518147271876,1.6e-06
2026-03-24,0.49986524931323634,3.056e-05
2026-03-25,0.5138638965231471,4.721e-05
2026-03-26,0.4792955693988963,-2.103e-05
2026-03-27,0.4676063006762274,-5.841e-05
2026-03-28,0.5131783594178014,-1.73e-06
2026-03-29,0.4730410659944673,2.677e-05
2026-03-30,0.5118015317782113,7.58e-06
2026-03-31,0.5121193897656786,-2.763e-05
2026-04-01,0.5093545991886123,5.77e-06
2026-04-02,0.4807626074689608,-7.398e-05
2026-04-03,0.4989253333063868,3.51e-06
2026-04-04,0.5050024584237052,1.651e-05
2026-04-05,0.54062817280008,1.889e-05
2026-04-06,0.49775571358114856,4.23e-06
2026-04-07,0.5309299390979824,7.393e-05
2026-04-08,0.5094999199797107,4.048e-05
2026-04-09,0.5143198523135019,-1.986e-05
2026-04-10,0.5121184265667399,-2.187e-05
2026-04-11,0.5218963605563052,-6.755e-05
2026-04-12,0.48174518664617355,-3.35e-06
2026-04-13,0.5260929355053372,-5.409e-05
2026-04-14,0.5218914186499303,-5.234e-05
2026-04-15,0.5089961272999554,-7.151e-05
2026-04-16,0.5044112975738761,-2.225e-05
2026-04-17,0.518821797773784,-0.00010789
2026-04-18,0.4737387932095478,-4.586e-05
2026-04-19,0.48890652545956,-0.00012276
2026-04-20,0.5212115772702693,-2.745e-05
2026-04-21,0.5022785035877456,-4.242e-05
2026-04-22,0.5337490554568897,-7.49e-06
2026-04-23,0.4911665890135428,-6.696e-05
2026-04-24,0.5000325904058994,-3.152e-05
2026-04-25,0.4955612156003009,-5.699e-05
2026-04-26,0.5095156373632539,1.95e-06
2026-04-27,0.47179377531695094,-5.678e-05
2026-04-28,0.49388629363267655,5.242e-05
2026-04-29,0.49866687487233863,3.571e-05
2026-04-30,0.518667425997795,-2.904e-05
2026-05-01,0.5226718719356277,-3.143e-05
2026-05-02,0.5311666109524701,-2.54e-05
2026-05-03,0.5111644602733494,7.03e-06
2026-05-04,0.4974404892908743,-3.16e-05
2026-05-05,0.5545197735419263,-8.24e-05
2026-05-06,0.5141743919052396,-3.756e-05
2026-05-07,0.4828202899283066,-3.014e-05
2026-05-08,0.5063844782878864,-1.542e-05
2026-05-09,0.5167496006868376,3.645e-05
2026-05-10,0.5171503288918999,5.764e-05
2026-05-11,0.4843640551088843,4.555e-05
2026-05-12,0.4966707375365782,5.822e-05
2026-05-13,0.49440568438320387,1.749e-05
2026-05-14,0.5220605386089807,4.094e-05
2026-05-15,0.4990329143780724,1.548e-05
2026-05-16,0.46843083851064227,4.955e-05
2026-05-17,0.46787068669184273,4.8e-07
2026-05-18,0.4938455597352909,7.178e-05
2026-05-19,0.48560224239411093,5.563e-05
2026-05-20,0.5039481297411815,6.858e-05
2026-05-21,0.4956500977867053,6.13e-05
2026-05-22,0.4774811481035011,2.891e-05
2026-05-23,0.519818397139299,7.441e-05
2026-05-24,0.5151899323237074,6.265e-05
2026-05-25,0.5165214744125572,1.426e-05
2026-05-26,0.4959875474716293,5.776e-05
2026-05-27,0.475979425584665,9.914e-05
2026-05-28,0.49421625242050277,0.0001
2026-05-29,0.48396035030286777,6.702e-05
2026-05-30,0.5331048910424746,6.214e-05
2026-05-31,0.49284634164126967,5.988e-05
2026-06-01,0.4918256674036032,0.0001
2026-06-02,0.4793869147948064,8.345e-05
2026-06-03,0.479939677879625,0.0001
2026-06-04,0.4947333204644556,-1.077e-05
2026-06-05,0.4864622281635852,-8.63e-06
2026-06-06,0.49121792688994986,-5.11e-06
2026-06-07,0.5178726585564688,2.742e-05
2026-06-08,0.506633872882953,1.22e-06
2026-06-09,0.4850851904011299,6.06e-06
2026-06-10,0.5012667681870006,2.542e-05
2026-06-11,0.5339692078191837,2.736e-05
2026-06-12,0.5115628072293649,8.4e-06
2026-06-13,0.5090268904897964,9.38e-06
2026-06-14,0.5187028126931698,-3.265e-05
2026-06-15,0.513054546630416,-6.079e-05
2026-06-16,0.49926287944799896,2.46e-06
2026-06-17,0.4953816552584396,-2.582e-05
2026-06-18,0.492235977789001,8.72e-06
2026-06-19,0.5191156029721614,2.823e-05
2026-06-20,0.5112341881036527,3.985e-05
2026-06-21,0.48675015893939794,4.189e-05
2026-06-22,0.5103051594295628,4.813e-05
2026-06-23,0.4915110747162148,-1.889e-05
2026-06-24,0.4765780649207588,2.7e-07
2026-06-25,0.49489023917138253,1.58e-05
2026-06-26,0.49395073082982555,7.308e-05
2026-06-27,0.5174438286365602,3.742e-05
2026-06-28,0.48002644280361945,4.43e-05
2026-06-29,0.5011973964364814,8.658e-05
2026-06-30,0.47262209876933653,3.327e-05
2026-07-01,0.516672830287297,7.073e-05
2026-07-02,0.500023221014317,5.261e-05
2026-07-03,0.5248161537594533,3.74e-05
2026-07-04,0.5216679888758657,9.48e-05
2026-07-05,0.520055794875852,8.608e-05
2026-07-06,0.4999602769920825,0.0001
2026-07-07,0.48460360544103526,6.825e-05
2026-07-08,0.4899072553863689,7.171e-05
2026-07-09,0.5115450244428907,4.912e-05
2026-07-10,0.5278412248396849,9.508e-05
2026-07-11,0.47087130771285163,4.156e-05
2026-07-12,0.4969573959212437,7.578e-05
2026-07-13,0.47828015519059663,0.0001
2026-07-14,0.5234560796727566,5.59e-05
2026-07-15,0.5219748493638965,4.457e-05
2026-07-16,0.48365412129928154,6.102e-05
2026-07-17,0.48838023024668265,6.045e-05
2026-07-18,0.5373396059677974,3.326e-05
2026-07-19,0.47681921642524894,5.235e-05
2026-07-20,0.5237508217476252,6.518e-05
2026-07-21,0.5174183878509878,1.894e-05
2026-07-22,0.509014227859343,1.443e-05
