,taker_ratio,funding
2026-02-03,0.4717808750923668,
2026-02-04,0.4754535692201169,
2026-02-05,0.49241392500852194,
2026-02-06,0.4882457048867594,
2026-02-07,0.4774206096456441,
2026-02-08,0.4799296488939184,
2026-02-09,0.4886184853408603,
2026-02-10,0.4757474924725846,
2026-02-11,0.4912073324734981,
2026-02-12,0.4935238404177235,
2026-02-13,0.4897305012176421,
2026-02-14,0.5105941295987658,
2026-02-15,0.4688230048078892,
2026-02-16,0.4863801532458534,
2026-02-17,0.47641728535751315,
2026-02-18,0.4705332606350114,
2026-02-19,0.46979283974222497,
2026-02-20,0.4826890496844774,
2026-02-21,0.49939615993091907,
2026-02-22,0.4797164785382594,
2026-02-23,0.47855423197783126,
2026-02-24,0.5171734135362117,
2026-02-25,0.48953380179190054,
2026-02-26,0.4774170580430666,
2026-02-27,0.4873920363117789,
2026-02-28,0.4845537662351335,
2026-03-01,0.48242069959314493,
2026-03-02,0.4972339594119123,
2026-03-03,0.49377999247195753,
2026-03-04,0.49562569912197113,
2026-03-05,0.47920491043980273,
2026-03-06,0.4930419079867274,
2026-03-07,0.496883226671502,
2026-03-08,0.4838581998920795,-0.0001236
2026-03-09,0.4971618559190952,-0.00012472
2026-03-10,0.4785965556175946,-0.00029583
2026-03-11,0.5021844129988328,-0.00740802
2026-03-12,0.5039145063685461,-0.0010875
2026-03-13,0.48544226928856,-0.00074168
2026-03-14,0.5039246822683008,-0.00014384
2026-03-15,0.47775738935916895,-0.00013944
2026-03-16,0.47793840107224594,-0.00038552
2026-03-17,0.480087694396302,-0.00022278
2026-03-18,0.4435276898998162,-1.184e-05
2026-03-19,0.47853725869675884,-0.00010513
2026-03-20,0.49171169504706685,-4.809e-05
2026-03-21,0.4587498837773584,-8.023e-05
2026-03-22,0.45043031783888593,-3.391e-05
2026-03-23,0.5197341439112448,-0.00029129
2026-03-24,0.47446147247193393,-0.00015904
2026-03-25,0.4631298061818164,-0.00017613
2026-03-26,0.45885233266301334,-0.00010275
2026-03-27,0.4694135955748878,-0.00014734
2026-03-28,0.4988565715241325,-0.00017273
2026-03-29,0.4938226816766865,-0.00012863
2026-03-30,0.4804390675616455,6.963e-05
2026-03-31,0.48662024639009605,-0.00021003
2026-04-01,0.46271599994706974,-0.0001244
2026-04-02,0.4946242677865142,-0.00030591
2026-04-03,0.5042265823690373,-6.483e-05
2026-04-04,0.5106583069202263,-7.717e-05
2026-04-05,0.47512425644819134,-6.275e-05
2026-04-06,0.507269225913355,6.548e-05
2026-04-07,0.5228702829652179,-0.00018682
2026-04-08,0.46918856698028344,6.866e-05
2026-04-09,0.5025974439674641,8.039e-05
2026-04-10,0.480993782041344,-5.895e-05
2026-04-11,0.48676791745493225,-0.00012963
2026-04-12,0.4341494565453487,3.898e-05
2026-04-13,0.5105451915274309,-8.837e-05
2026-04-14,0.45672097274308965,-0.0003051
2026-04-15,0.5062336770087211,-1.062e-05
2026-04-16,0.5179099723106604,2.05e-05
2026-04-17,0.483215109216565,0.0001
2026-04-18,0.4730464985203174,-3.987e-05
2026-04-19,0.4596767149538523,-0.00018959
2026-04-20,0.5077258889996676,-0.00017708
2026-04-21,0.4888211711642694,0.0001
2026-04-22,0.4886843428029112,0.0001
2026-04-23,0.4779386046312423,-9.14e-06
2026-04-24,0.4912847836598698,6.099e-05
2026-04-25,0.4979236396031773,-0.00010698
2026-04-26,0.486451452275254,-3.164e-05
2026-04-27,0.47003840408011727,-0.00023961
2026-04-28,0.47183266239584865,2.534e-05
2026-04-29,0.4791338079015891,-3.532e-05
2026-04-30,0.4803079883393514,-8.936e-05
2026-05-01,0.46589648967733693,-0.00024379
2026-05-02,0.48436091311072305,-0.00010066
2026-05-03,0.47383084929742036,-0.0002173
