date,open,high,low,close
2010-02-16,5.915999889373779,5.921000003814697,5.840199947357178,5.847710132598877
2010-02-17,5.848400115966797,5.894400119781494,5.824999809265137,5.880899906158447
2010-02-18,5.87529993057251,6.006999969482422,5.874100208282471,5.996699810028076
2010-02-19,5.995699882507324,6.01639986038208,5.926199913024902,5.935999870300293
2010-02-22,5.9253997802734375,5.9375,5.884300231933594,5.900300025939941
2010-02-23,5.9054999351501465,5.961599826812744,5.847899913787842,5.944900035858154
2010-02-24,5.944499969482422,5.956600189208984,5.888999938964844,5.927199840545654
2010-02-25,5.9270501136779785,5.992000102996826,5.922999858856201,5.93179988861084
2010-02-26,5.937399864196777,5.944900035858154,5.888999938964844,5.906300067901611
2010-03-01,5.89709997177124,5.973100185394287,5.889999866485596,5.934500217437744
2010-03-02,5.931000232696533,6.0055999755859375,5.907100200653076,5.921199798583984
2010-03-03,5.921899795532227,5.94950008392334,5.850299835205078,5.868500232696533
2010-03-04,5.871099948883057,5.945940017700195,5.867499828338623,5.922999858856201
2010-03-05,5.921899795532227,5.942399978637695,5.880300045013428,5.896999835968018
2010-03-08,5.888400077819824,5.90339994430542,5.854000091552734,5.895999908447266
2010-03-09,5.8927001953125,5.94350004196167,5.888000011444092,5.8942999839782715
2010-03-10,5.896900177001953,5.935100078582764,5.852799892425537,5.875699996948242
2010-03-11,5.873000144958496,5.888999938964844,5.85260009765625,5.861000061035156
2010-03-12,5.855199813842773,5.866300106048584,5.803400039672852,5.820000171661377
2010-03-15,5.819300174713135,5.878399848937988,5.815000057220459,5.868000030517578
2010-03-16,5.861499786376953,5.876800060272217,5.811999797821045,5.826000213623047
2010-03-17,5.819699764251709,5.8317999839782715,5.789299964904785,5.817399978637695
2010-03-18,5.821100234985352,5.884099960327148,5.816699981689453,5.863100051879883
2010-03-19,5.868100166320801,5.912399768829346,5.841000080108643,5.9070000648498535
2010-03-22,5.916100025177002,5.982600212097168,5.911300182342529,5.919899940490723
2010-03-23,5.922999858856201,5.970699787139893,5.9131999015808105,5.950399875640869
2010-03-24,5.94890022277832,6.043499946594238,5.941999912261963,6.030799865722656
2010-03-25,6.030300140380859,6.0980000495910645,6.021399974822998,6.079400062561035
2010-03-26,6.0746002197265625,6.080599784851074,6.0152997970581055,6.039100170135498
2010-03-29,6.021999835968018,6.039599895477295,5.948699951171875,5.948999881744385
2010-03-30,5.958600044250488,5.9984002113342285,5.93120002746582,5.984499931335449
2010-03-31,5.978700160980225,5.997700214385986,5.920499801635742,5.939499855041504
2010-04-01,5.941999912261963,5.957799911499023,5.8979997634887695,5.915900230407715
2010-04-02,5.91379976272583,5.952000141143799,5.906700134277344,5.929999828338623
2010-04-05,5.934500217437744,5.956600189208984,5.915200233459473,5.935699939727783
2010-04-06,5.9359002113342285,5.998169898986816,5.9268999099731445,5.9506001472473145
2010-04-07,5.960000038146973,5.984000205993652,5.941299915313721,5.961100101470947
2010-04-08,5.9695000648498535,6.003300189971924,5.940700054168701,5.944799900054932
2010-04-09,5.946300029754639,5.9593000411987305,5.888199806213379,5.901000022888184
2010-04-12,5.84060001373291,5.897600173950195,5.817800045013428,5.882299900054932
2010-04-13,5.8831000328063965,5.899799823760986,5.859000205993652,5.873700141906738
2010-04-14,5.869999885559082,5.883699893951416,5.834099769592285,5.8460001945495605
2010-04-15,5.8404998779296875,5.894199848175049,5.833000183105469,5.849999904632568
2010-04-16,5.85290002822876,5.909800052642822,5.845799922943115,5.888800144195557
2010-04-19,5.9004998207092285,5.958399772644043,5.898200035095215,5.905799865722656
2010-04-20,5.908199787139893,5.925230026245117,5.874300003051758,5.898499965667725
2010-04-21,5.901100158691406,5.91949987411499,5.881100177764893,5.906700134277344
2010-04-22,5.9120001792907715,5.946499824523926,5.886600017547607,5.932199954986572
2010-04-23,5.937099933624268,5.960100173950195,5.875500202178955,5.885000228881836
2010-04-26,5.893799781799316,5.903900146484375,5.8460001945495605,5.848700046539307
2010-04-27,5.846799850463867,5.960299968719482,5.844399929046631,5.942500114440918
2010-04-28,5.943900108337402,5.997499942779541,5.9268999099731445,5.951600074768066
2010-04-29,5.956900119781494,5.972499847412109,5.89739990234375,5.901700019836426
2010-04-30,5.903570175170898,5.919099807739258,5.881499767303467,5.9029998779296875
2010-05-03,5.8871002197265625,5.953000068664551,5.883200168609619,5.929200172424316
2010-05-04,5.933300018310547,6.041200160980225,5.921899795532227,6.033100128173828
2010-05-05,6.031599998474121,6.114699840545654,6.019499778747559,6.085319995880127
2010-05-06,6.080399990081787,6.287899971008301,6.061600208282471,6.255899906158447
2010-05-07,6.257999897003174,6.315700054168701,6.181000232696533,6.218800067901611
2010-05-10,6.160799980163574,6.195390224456787,6.00629997253418,6.141499996185303
2010-05-11,6.13640022277832,6.202000141143799,6.119999885559082,6.198800086975098
2010-05-12,6.196000099182129,6.212900161743164,6.117800235748291,6.145999908447266
2010-05-13,6.144199848175049,6.199699878692627,6.1041998863220215,6.178199768066406
2010-05-14,6.180300235748291,6.249000072479248,6.1539998054504395,6.229000091552734
2010-05-17,6.2307000160217285,6.30019998550415,6.200099945068359,6.216899871826172
2010-05-18,6.21750020980835,6.363999843597412,6.200200080871582,6.354300022125244
2010-05-19,6.353000164031982,6.453499794006348,6.329699993133545,6.407100200653076
2010-05-20,6.405900001525879,6.578100204467773,6.397900104522705,6.518199920654297
2010-05-21,6.520400047302246,6.5472002029418945,6.4334001541137695,6.441699981689453
2010-05-24,6.4953999519348145,6.540160179138184,6.441699981689453,6.512400150299072
2010-05-25,6.513700008392334,6.667500019073486,6.507999897003174,6.556000232696533
2010-05-26,6.559100151062012,6.624000072479248,6.461900234222412,6.598100185394287
2010-05-27,6.597300052642822,6.604000091552734,6.418700218200684,6.447500228881836
2010-05-28,6.4492998123168945,6.502099990844727,6.374800205230713,6.49399995803833
2010-05-31,6.478000164031982,6.4832000732421875,6.431399822235107,6.461100101470947
2010-06-01,6.4654998779296875,6.563399791717529,6.417399883270264,6.487599849700928
2010-06-02,6.4832000732421875,6.514699935913086,6.4506001472473145,6.468100070953369
2010-06-03,6.470900058746338,6.493100166320801,6.385900020599365,6.459239959716797
2010-06-04,6.459400177001953,6.61299991607666,6.423299789428711,6.5879998207092285
2010-06-07,6.631100177764893,6.708799839019775,6.614299774169922,6.69920015335083
2010-06-08,6.701900005340576,6.724999904632568,6.627500057220459,6.645100116729736
2010-06-09,6.645199775695801,6.683700084686279,6.543399810791016,6.615499973297119
2010-06-10,6.614299774169922,6.638700008392334,6.470600128173828,6.488100051879883
2010-06-11,6.485899925231934,6.506400108337402,6.443999767303467,6.453000068664551
2010-06-14,6.4328999519348145,6.440199851989746,6.368599891662598,6.437600135803223
2010-06-15,6.434899806976318,6.480299949645996,6.353400230407715,6.367800235748291
2010-06-16,6.36870002746582,6.4303998947143555,6.346099853515625,6.390399932861328
2010-06-17,6.393400192260742,6.444799900054932,6.338799953460693,6.364699840545654
2010-06-18,6.371799945831299,6.384200096130371,6.329999923706055,6.354000091552734
2010-06-21,6.3343000411987305,6.430699825286865,6.281499862670898,6.413899898529053
2010-06-22,6.414100170135498,6.47629976272583,6.393599987030029,6.463200092315674
2010-06-23,6.464900016784668,6.524899959564209,6.4390997886657715,6.475399971008301
2010-06-24,6.47189998626709,6.519499778747559,6.432700157165527,6.48799991607666
2010-06-25,6.489500045776367,6.543300151824951,6.419600009918213,6.441999912261963
2010-06-28,6.434000015258789,6.4583001136779785,6.3993000984191895,6.419899940490723
2010-06-29,6.425000190734863,6.519400119781494,6.4120001792907715,6.5106000900268555
2010-06-30,6.5040998458862305,6.520500183105469,6.445700168609619,6.520199775695801
2010-07-01,6.516200065612793,6.548999786376953,6.505000114440918,6.419000148773193
2010-07-02,6.422900199890137,6.456299781799316,6.388299942016602,6.432000160217285
2010-07-05,6.435400009155273,6.460000038146973,6.413599967956543,6.445000171661377
2010-07-06,6.441500186920166,6.4741997718811035,6.34089994430542,6.377099990844727
2010-07-07,6.386300086975098,6.456200122833252,6.368000030517578,6.387800216674805
2010-07-08,6.387899875640869,6.401899814605713,6.339399814605713,6.357800006866455
2010-07-09,6.354300022125244,6.384699821472168,6.337500095367432,6.361000061035156
2010-07-12,6.347599983215332,6.403969764709473,6.343100070953369,6.356800079345703
2010-07-13,6.347899913787842,6.3780999183654785,6.237299919128418,6.246799945831299
2010-07-14,6.2428998947143555,6.256999969482422,6.203700065612793,6.223599910736084
2010-07-15,6.225299835205078,6.242599964141846,6.151000022888184,6.1620001792907715
2010-07-16,6.169000148773193,6.2779998779296875,6.161399841308594,6.261000156402588
2010-07-19,6.287300109863281,6.315000057220459,6.264699935913086,6.2993998527526855
2010-07-20,6.297999858856201,6.330699920654297,6.24399995803833,6.249899864196777
2010-07-21,6.246099948883057,6.292799949645996,6.194699764251709,6.273799896240234
2010-07-22,6.272900104522705,6.295400142669678,6.161600112915039,6.163899898529053
2010-07-23,6.168099880218506,6.218599796295166,6.134399890899658,6.160999774932861
2010-07-26,6.173999786376953,6.219699859619141,6.147500038146973,6.157400131225586
2010-07-27,6.1585001945495605,6.182400226593018,6.126200199127197,6.1656999588012695
2010-07-28,6.1585001945495605,6.179699897766113,6.127799987792969,6.149899959564209
2010-07-29,6.1545000076293945,6.164999961853027,6.060800075531006,6.083499908447266
2010-07-30,6.080900192260742,6.143099784851074,6.039100170135498,6.071000099182129
2010-08-02,6.057600021362305,6.065700054168701,5.95419979095459,5.965000152587891
2010-08-03,5.966599941253662,5.98799991607666,5.94350004196167,5.956299781799316
2010-08-04,5.959199905395508,6.002500057220459,5.952600002288818,5.956099987030029
2010-08-05,5.985400199890137,6.018700122833252,5.94920015335083,5.986599922180176
2010-08-06,5.986999988555908,5.988900184631348,5.915900230407715,5.986599922180176
2010-08-09,5.9527997970581055,5.973199844360352,5.926700115203857,5.954599857330322
2010-08-10,5.973100185394287,6.066699981689453,5.973100185394287,5.978499889373779
2010-08-11,6.026800155639648,6.185999870300293,6.026800155639648,6.029399871826172
2010-08-12,6.196000099182129,6.230500221252441,6.145999908447266,6.190999984741211
2010-08-13,6.177000045776367,6.219299793243408,6.1132001876831055,6.176199913024902
2010-08-16,6.195899963378906,6.223599910736084,6.1305999755859375,6.193999767303467
2010-08-17,6.166999816894531,6.173999786376953,6.117000102996826,6.165800094604492
2010-08-18,6.131400108337402,6.175899982452393,6.127999782562256,6.134500026702881
2010-08-19,6.156099796295166,6.206610202789307,6.1290998458862305,6.155200004577637
2010-08-20,6.188899993896484,6.287399768829346,6.171199798583984,6.189199924468994
2010-08-23,6.231400012969971,6.253600120544434,6.203499794006348,6.2332000732421875
2010-08-24,6.250999927520752,6.315700054168701,6.243000030517578,6.2530999183654785
2010-08-25,6.301599979400635,6.364699840545654,6.25439977645874,6.298699855804443
2010-08-26,6.302700042724609,6.31790018081665,6.2530999183654785,6.30620002746582
2010-08-27,6.30019998550415,6.32450008392334,6.235599994659424,6.303899765014648
2010-08-30,6.232900142669678,6.292600154876709,6.2256999015808105,6.228300094604492
2010-08-31,6.303100109100342,6.342800140380859,6.276400089263916,6.300000190734863
2010-09-01,6.291200160980225,6.308899879455566,6.15880012512207,6.287099838256836
2010-09-02,6.182499885559082,6.2032999992370605,6.139500141143799,6.189199924468994
2010-09-03,6.136300086975098,6.148499965667725,6.102399826049805,6.140999794006348
2010-09-06,6.0991997718811035,6.122200012207031,6.078499794006348,6.1006999015808105
2010-09-07,6.114699840545654,6.220200061798096,6.112199783325195,6.11870002746582
2010-09-08,6.215700149536133,6.244050025939941,6.158999919891357,6.21560001373291
2010-09-09,6.183499813079834,6.212699890136719,6.148200035095215,6.18779993057251
2010-09-10,6.181000232696533,6.2017998695373535,6.157599925994873,6.18149995803833
2010-09-13,6.1697998046875,6.17080020904541,6.097899913787842,6.172699928283691
2010-09-14,6.1041998863220215,6.139400005340576,6.0254998207092285,6.102799892425537
2010-09-15,6.05079984664917,6.097499847412109,6.031099796295166,6.050000190734863
2010-09-16,6.085999965667725,6.11959981918335,6.050899982452393,6.084000110626221
2010-09-17,6.093699932098389,6.129499912261963,6.0447001457214355,6.09060001373291
2010-09-20,6.098800182342529,6.105899810791016,6.035900115966797,6.098800182342529
2010-09-21,6.049300193786621,6.070099830627441,6.012800216674805,6.0473198890686035
2010-09-22,5.959000110626221,5.964600086212158,5.865200042724609,5.956099987030029
2010-09-23,5.886099815368652,5.952000141143799,5.872499942779541,5.886099815368652
2010-09-24,5.952400207519531,5.969699859619141,5.8703999519348145,5.957200050354004
2010-09-27,5.8765997886657715,5.905900001525879,5.8516998291015625,5.878699779510498
2010-09-28,5.906400203704834,5.960999965667725,5.848800182342529,5.910099983215332
2010-09-29,5.849999904632568,5.876399993896484,5.817299842834473,5.850200176239014
2010-09-30,5.854400157928467,5.913899898529053,5.820499897003174,5.853300094604492
2010-10-01,5.8805999755859375,5.885000228881836,5.824699878692627,5.880799770355225
2010-10-04,5.830100059509277,5.876800060272217,5.822999954223633,5.8302998542785645
2010-10-05,5.866199970245361,5.883900165557861,5.798299789428711,5.872099876403809
2010-10-06,5.811100006103516,5.822000026702881,5.768099784851074,5.812099933624268
2010-10-07,5.762199878692627,5.828460216522217,5.736299991607666,5.76230001449585
2010-10-08,5.819200038909912,5.858799934387207,5.791600227355957,5.816100120544434
2010-10-11,5.788700103759766,5.86269998550415,5.783400058746338,5.797900199890137
2010-10-12,5.84119987487793,5.906599998474121,5.838500022888184,5.841300010681152
2010-10-13,5.848700046539307,5.852399826049805,5.778500080108643,5.8506999015808105
2010-10-14,5.78000020980835,5.784299850463867,5.705900192260742,5.784200191497803
2010-10-15,5.73799991607666,5.795300006866455,5.710700035095215,5.733699798583984
2010-10-18,5.795100212097168,5.876760005950928,5.789100170135498,5.798900127410889
2010-10-19,5.852700233459473,5.9217000007629395,5.818399906158447,5.850100040435791
2010-10-20,5.935699939727783,5.953999996185303,5.8180999755859375,5.9309000968933105
2010-10-21,5.816500186920166,5.8649001121521,5.784999847412109,5.820799827575684
2010-10-22,5.854400157928467,5.8851399421691895,5.793900012969971,5.854599952697754
2010-10-25,5.803400039672852,5.806399822235107,5.736999988555908,5.799900054931641
2010-10-26,5.798699855804443,5.877299785614014,5.767099857330322,5.80079984664917
2010-10-27,5.86269998550415,5.922999858856201,5.855999946594238,5.868199825286865
2010-10-28,5.896599769592285,5.905680179595947,5.850100040435791,5.900100231170654
2010-10-29,5.896599769592285,5.950799942016602,5.870299816131592,5.900100231170654
2010-11-01,5.865099906921387,5.880249977111816,5.804100036621094,5.841899871826172
2010-11-02,5.854100227355957,5.867000102996826,5.811299800872803,5.850399971008301
2010-11-03,5.840099811553955,5.869100093841553,5.822400093078613,5.838600158691406
2010-11-04,5.792099952697754,5.806300163269043,5.701399803161621,5.795499801635742
2010-11-05,5.724309921264648,5.795199871063232,5.71589994430542,5.719900131225586
2010-11-08,5.736400127410889,5.8249101638793945,5.727799892425537,5.736100196838379
2010-11-09,5.835899829864502,5.851500034332275,5.770100116729736,5.831389904022217
2010-11-10,5.847700119018555,5.907899856567383,5.823200225830078,5.851500034332275
2010-11-11,5.861999988555908,5.9328999519348145,5.839300155639648,5.856299877166748
2010-11-12,5.945099830627441,5.986199855804443,5.889200210571289,5.945000171661377
2010-11-15,5.954599857330322,6.001100063323975,5.917300224304199,5.952400207519531
2010-11-16,5.988699913024902,6.054500102996826,5.956500053405762,5.9903998374938965
2010-11-17,6.065700054168701,6.095600128173828,6.01170015335083,6.059299945831299
2010-11-18,6.018099784851074,6.024199962615967,5.955699920654297,6.015600204467773
2010-11-19,5.975800037384033,6.005000114440918,5.945899963378906,5.978700160980225
2010-11-22,5.957099914550781,6.023900032043457,5.931600093841553,5.963099956512451
2010-11-23,6.015100002288818,6.102799892425537,6.000999927520752,6.017099857330322
2010-11-24,6.095900058746338,6.137700080871582,6.053599834442139,6.096700191497803
2010-11-25,6.084499835968018,6.112500190734863,6.072999954223633,6.076300144195557
2010-11-26,6.086299896240234,6.1946001052856445,6.0817999839782715,6.092700004577637
2010-11-29,6.165900230407715,6.214719772338867,6.113900184631348,6.162499904632568
2010-11-30,6.160399913787842,6.233500003814697,6.139500141143799,6.160699844360352
2010-12-01,6.196899890899658,6.21150016784668,6.132999897003174,6.196800231933594
2010-12-02,6.144100189208984,6.161799907684326,6.075699806213379,6.14870023727417
2010-12-03,6.07390022277832,6.093200206756592,5.982800006866455,6.075200080871582
2010-12-06,5.956900119781494,6.034200191497803,5.947299957275391,5.953000068664551
2010-12-07,5.998300075531006,6.007699966430664,5.937399864196777,6.003699779510498
2010-12-08,6.007299900054932,6.0447001457214355,5.980999946594238,6.00439977645874
2010-12-09,6.011099815368652,6.059199810028076,5.971799850463867,6.009699821472168
2010-12-10,6.0355000495910645,6.040200233459473,5.984399795532227,6.0370001792907715
2010-12-13,6.011600017547607,6.02016019821167,5.929299831390381,6.012499809265137
2010-12-14,5.917900085449219,5.929699897766113,5.855199813842773,5.917600154876709
2010-12-15,5.905099868774414,5.942599773406982,5.873300075531006,5.900599956512451
2010-12-16,5.966000080108643,5.985499858856201,5.945099830627441,5.964900016784668
2010-12-17,5.948999881744385,5.99399995803833,5.902599811553955,5.946199893951416
2010-12-20,5.9857001304626465,6.005000114440918,5.9664998054504395,5.981299877166748
2010-12-21,5.985400199890137,5.986700057983398,5.947999954223633,5.981100082397461
2010-12-22,5.985799789428711,6.012599945068359,5.952400207519531,5.981100082397461
2010-12-23,5.981200218200684,6.004899978637695,5.958099842071533,5.976600170135498
2010-12-24,5.962399959564209,5.973700046539307,5.945700168609619,5.961900234222412
2010-12-27,5.981520175933838,5.982800006866455,5.946400165557861,5.982999801635742
2010-12-28,5.92609977722168,5.951519966125488,5.894999980926514,5.922399997711182
2010-12-29,5.964799880981445,5.9695000648498535,5.93120002746582,5.965199947357178
2010-12-30,5.905399799346924,5.911799907684326,5.862800121307373,5.903900146484375
2010-12-31,5.872000217437744,5.885200023651123,5.807199954986572,5.870800018310547
2011-01-03,5.829999923706055,5.871600151062012,5.81850004196167,5.825399875640869
2011-01-04,5.822999954223633,5.853400230407715,5.799900054931641,5.824999809265137
2011-01-05,5.85290002822876,5.9278998374938965,5.849400043487549,5.8506999015808105
2011-01-06,5.889400005340576,5.95989990234375,5.884900093078613,5.896100044250488
2011-01-07,5.9629998207092285,5.9781999588012695,5.937300205230713,5.9704999923706055
2011-01-10,5.992499828338623,5.997000217437744,5.952400207519531,5.98829984664917
2011-01-11,5.962800025939941,5.991600036621094,5.946599960327148,5.960100173950195
2011-01-12,5.946499824523926,5.954400062561035,5.908100128173828,5.947299957275391
2011-01-13,5.901299953460693,5.92140007019043,5.843800067901611,5.901599884033203
2011-01-14,5.861400127410889,5.900400161743164,5.826200008392334,5.8607001304626465
2011-01-17,5.834499835968018,5.88100004196167,5.8317999839782715,5.838500022888184
2011-01-18,5.860300064086914,5.872200012207031,5.8043999671936035,5.854499816894531
2011-01-19,5.8302998542785645,5.83489990234375,5.779099941253662,5.829699993133545
2011-01-20,5.828800201416016,5.894499778747559,5.807799816131592,5.824900150299072
2011-01-21,5.8709001541137695,5.884500026702881,5.796000003814697,5.870800018310547
2011-01-24,5.8059000968933105,5.833099842071533,5.7642998695373535,5.8105998039245605
2011-01-25,5.784299850463867,5.802299976348877,5.740600109100342,5.782020092010498
2011-01-26,5.758800029754639,5.7795000076293945,5.726099967956543,5.755000114440918
2011-01-27,5.759900093078613,5.785999774932861,5.743599891662598,5.761000156402588
2011-01-28,5.789299964904785,5.813000202178955,5.768700122833252,5.7895002365112305
2011-01-31,5.828199863433838,5.837900161743164,5.752200126647949,5.829400062561035
2011-02-01,5.761199951171875,5.771999835968018,5.710899829864502,5.766499996185303
2011-02-02,5.700200080871582,5.732600212097168,5.6834001541137695,5.695400238037109
2011-02-03,5.708099842071533,5.758399963378906,5.703499794006348,5.703199863433838
2011-02-04,5.740499973297119,5.768799781799316,5.718400001525879,5.737299919128418
2011-02-07,5.7565999031066895,5.793900012969971,5.736400127410889,5.756899833679199
2011-02-08,5.770599842071533,5.780799865722656,5.736800193786621,5.764699935913086
2011-02-09,5.765500068664551,5.7845001220703125,5.74399995803833,5.765200138092041
2011-02-10,5.7596001625061035,5.8491997718811035,5.752200126647949,5.758900165557861
2011-02-11,5.822400093078613,5.882599830627441,5.816500186920166,5.828499794006348
2011-02-14,5.867000102996826,5.880499839782715,5.835000038146973,5.866499900817871
2011-02-15,5.825200080871582,5.846700191497803,5.781700134277344,5.826300144195557
2011-02-16,5.823699951171875,5.824999809265137,5.775899887084961,5.821599960327148
2011-02-17,5.72160005569458,5.760700225830078,5.702700138092041,5.721700191497803
2011-02-18,5.6915998458862305,5.724299907684326,5.6753997802734375,5.697299957275391
2011-02-21,5.662360191345215,5.69890022277832,5.660600185394287,5.658199787139893
2011-02-22,5.6774001121521,5.7469000816345215,5.652100086212158,5.67549991607666
2011-02-23,5.667900085449219,5.668099880218506,5.611199855804443,5.6620001792907715
2011-02-24,5.630000114440918,5.653200149536133,5.582900047302246,5.623300075531006
2011-02-25,5.605400085449219,5.6656999588012695,5.588900089263916,5.609600067138672
2011-02-28,5.648200035095215,5.663599967956543,5.555699825286865,5.649199962615967
2011-03-01,5.583499908447266,5.602399826049805,5.556700229644775,5.585100173950195
2011-03-02,5.607100009918213,5.617599964141846,5.543700218200684,5.608099937438965
2011-03-03,5.539299964904785,5.588399887084961,5.533199787139893,5.539599895477295
2011-03-04,5.561200141906738,5.582699775695801,5.55079984664917,5.565700054168701
2011-03-07,5.55620002746582,5.572299957275391,5.520999908447266,5.55620002746582
2011-03-08,5.557499885559082,5.594299793243408,5.5406999588012695,5.552299976348877
2011-03-09,5.586299896240234,5.59250020980835,5.554100036621094,5.58620023727417
2011-03-10,5.56790018081665,5.658299922943115,5.5553998947143555,5.563600063323975
2011-03-11,5.646100044250488,5.684800148010254,5.631800174713135,5.649899959564209
2011-03-14,5.589099884033203,5.625800132751465,5.582600116729736,5.59499979019165
2011-03-15,5.5971999168396,5.720799922943115,5.592899799346924,5.601600170135498
2011-03-16,5.654099941253662,5.678899765014648,5.627399921417236,5.656199932098389
2011-03-17,5.678800106048584,5.680200099945068,5.606200218200684,5.680200099945068
2011-03-18,5.64709997177124,5.6596999168396,5.559500217437744,5.6442999839782715
2011-03-21,5.552199840545654,5.579800128936768,5.541299819946289,5.556519985198975
2011-03-22,5.540999889373779,5.5883002281188965,5.5329999923706055,5.536200046539307
2011-03-23,5.582699775695801,5.598899841308594,5.543499946594238,5.582900047302246
2011-03-24,5.58489990234375,5.609499931335449,5.539999961853027,5.591800212860107
2011-03-25,5.554100036621094,5.597899913787842,5.5432000160217285,5.554699897766113
2011-03-28,5.618100166320801,5.637599945068359,5.571899890899658,5.622600078582764
2011-03-29,5.598800182342529,5.623600006103516,5.572400093078613,5.601399898529053
2011-03-30,5.589600086212158,5.611000061035156,5.572000026702881,5.589600086212158
2011-03-31,5.570799827575684,5.576600074768066,5.501299858093262,5.574100017547607
2011-04-01,5.535200119018555,5.561049938201904,5.492000102996826,5.535399913787842
2011-04-04,5.487800121307373,5.514800071716309,5.462800025939941,5.487299919128418
2011-04-05,5.48829984664917,5.511199951171875,5.4593000411987305,5.486800193786621
2011-04-06,5.474939823150635,5.476799964904785,5.42519998550415,5.476200103759766
2011-04-07,5.456200122833252,5.487199783325195,5.450399875640869,5.456500053405762
2011-04-08,5.465000152587891,5.468400001525879,5.389400005340576,5.4608001708984375
2011-04-11,5.386899948120117,5.432459831237793,5.377200126647949,5.389200210571289
2011-04-12,5.460899829864502,5.499300003051758,5.420599937438965,5.457699775695801
2011-04-13,5.4644999504089355,5.467899799346924,5.410900115966797,5.458799839019775
2011-04-14,5.450200080871582,5.477499961853027,5.394499778747559,5.450200080871582
2011-04-18,5.373499870300293,5.512400150299072,5.371500015258789,5.380300045013428
2011-04-19,5.481299877166748,5.488999843597412,5.414400100708008,5.474999904632568
2011-04-20,5.414999961853027,5.422399997711182,5.342299938201904,5.415800094604492
2011-04-21,5.357500076293945,5.359499931335449,5.298600196838379,5.351799964904785
2011-04-22,5.349800109863281,5.378799915313721,5.334000110626221,5.352799892425537
2011-04-25,5.3520002365112305,5.372600078582764,5.3302001953125,5.350100040435791
2011-04-26,5.358399868011475,5.387899875640869,5.302299976348877,5.357500076293945
2011-04-27,5.297100067138672,5.32889986038208,5.273900032043457,5.295000076293945
2011-04-28,5.27269983291626,5.283899784088135,5.2428998947143555,5.272299766540527
2011-04-29,5.230999946594238,5.252900123596191,5.223599910736084,5.230400085449219
2011-05-02,5.2453999519348145,5.262599945068359,5.210400104522705,5.247000217437744
2011-05-03,5.24399995803833,5.289599895477295,5.232500076293945,5.241399765014648
2011-05-04,5.272900104522705,5.319900035858154,5.252500057220459,5.27269983291626
2011-05-05,5.321100234985352,5.446800231933594,5.2845001220703125,5.320099830627441
2011-05-06,5.462500095367432,5.492400169372559,5.430799961090088,5.461900234222412
2011-05-09,5.518599987030029,5.518799781799316,5.456699848175049,5.519100189208984
2011-05-10,5.4629998207092285,5.512499809265137,5.412399768829346,5.468200206756592
2011-05-11,5.410999774932861,5.475399971008301,5.396999835968018,5.416999816894531
2011-05-12,5.510200023651123,5.539999961853027,5.4770002365112305,5.503900051116943
