,taker_ratio,funding
2026-01-08,0.48845705457116495,
2026-01-09,0.49046323039595646,
2026-01-10,0.48868549977218695,
2026-01-11,0.4809479453611829,
2026-01-12,0.4918581262556447,
2026-01-13,0.500314758836142,
2026-01-14,0.5055986456385962,
2026-01-15,0.48459297036258625,
2026-01-16,0.4896894863889413,
2026-01-17,0.5105661466989485,
2026-01-18,0.4784995387899604,
2026-01-19,0.4919302673455397,
2026-01-20,0.4720829215892874,
2026-01-21,0.5119056594524684,
2026-01-22,0.4895745823062655,
2026-01-23,0.5001584027283802,
2026-01-24,0.48708052924463185,
2026-01-25,0.4655469607163208,
2026-01-26,0.5200175718833566,
2026-01-27,0.5088234931664785,
2026-01-28,0.48902386512273605,
2026-01-29,0.4597802491826607,
2026-01-30,0.47359692436784545,
2026-01-31,0.4835440091974155,
2026-02-01,0.5026639137125964,
2026-02-02,0.5080086774602072,
2026-02-03,0.47934852868573086,
2026-02-04,0.4846202155177933,
2026-02-05,0.4975495383467099,
2026-02-06,0.5023032582212014,
2026-02-07,0.48803731647980647,
2026-02-08,0.504183918336992,
2026-02-09,0.4804617070855549,
2026-02-10,0.47819943473776383,
2026-02-11,0.4844525072615939,
2026-02-12,0.5022527072916086,
2026-02-13,0.520300855937298,
2026-02-14,0.5044242983272222,
2026-02-15,0.4715989345543214,
2026-02-16,0.4927196271686602,
2026-02-17,0.4840957340341306,
2026-02-18,0.49048872008696215,
2026-02-19,0.4832967604248481,
2026-02-20,0.5109610181145887,
2026-02-21,0.5011204510031195,
2026-02-22,0.4656559947904067,
2026-02-23,0.49570678313485755,
2026-02-24,0.4973544317380228,
2026-02-25,0.5166214762398922,
2026-02-26,0.4976904459102613,
2026-02-27,0.504271493329305,
2026-02-28,0.5083229820712369,
2026-03-01,0.4964277075757597,
2026-03-02,0.49257255173639236,
2026-03-03,0.49049026325349526,
2026-03-04,0.5071191720791964,
2026-03-05,0.4878003074118721,
2026-03-06,0.4781275554857199,
2026-03-07,0.46771278997301774,
2026-03-08,0.4902094110775415,-0.00017286
2026-03-09,0.5205820923465523,4.299e-05
2026-03-10,0.5083519216363762,0.0001
2026-03-11,0.48466351468900115,4.464e-05
2026-03-12,0.5010205956404012,-1.74e-06
2026-03-13,0.5005804605763784,0.0001
2026-03-14,0.48727056133515,-0.00028771
2026-03-15,0.5126295282227685,8.564e-05
2026-03-16,0.507838678892588,0.0001
2026-03-17,0.4646635719905328,9.919e-05
2026-03-18,0.4771571775075188,-0.00011429
2026-03-19,0.4900847828883397,-5.689e-05
2026-03-20,0.494522265074539,-5.731e-05
2026-03-21,0.4661985099198276,-0.00013242
2026-03-22,0.46544675215281983,-0.00028244
2026-03-23,0.4969287144240007,2.444e-05
2026-03-24,0.5081682218717444,-3.492e-05
2026-03-25,0.49918519783113174,0.0001
2026-03-26,0.48550861422592356,-2.125e-05
2026-03-27,0.46063633815191557,-0.00013929
2026-03-28,0.48235324215980024,-0.00011218
2026-03-29,0.4643549237555798,-0.00024229
2026-03-30,0.5199471635571915,0.0001
2026-03-31,0.4882117505283291,-2.104e-05
2026-04-01,0.501560366542092,5.399e-05
2026-04-02,0.4673921338344148,-6.914e-05
2026-04-03,0.5092235148760993,0.0001
2026-04-04,0.5025041374192998,9.363e-05
2026-04-05,0.4763310785301768,-2.564e-05
2026-04-06,0.49733806577622086,0.0001
2026-04-07,0.5190926251860187,-9.796e-05
2026-04-08,0.4809296207831508,0.0001
2026-04-09,0.5101322521859432,4.55e-05
2026-04-10,0.4918736626227306,8.545e-05
2026-04-11,0.4788684933610116,-0.0001099
2026-04-12,0.45619534747184864,-0.0003132
2026-04-13,0.505444578224398,8.932e-05
2026-04-14,0.4644131765712299,2.441e-05
2026-04-15,0.49141832588467377,2.291e-05
2026-04-16,0.5304543437594156,0.0001
2026-04-17,0.516102377593828,0.0001
2026-04-18,0.4753909599961462,-7.342e-05
2026-04-19,0.4669705092801638,1.4e-07
2026-04-20,0.513771667236038,6.487e-05
2026-04-21,0.4842952096697628,1.302e-05
2026-04-22,0.4952813677626701,0.0001
2026-04-23,0.4958086478253046,-3.23e-06
2026-04-24,0.49643841704249003,0.0001
2026-04-25,0.505427216389969,8.757e-05
2026-04-26,0.5051573098251073,0.0001
2026-04-27,0.4715447900097794,-0.00016472
2026-04-28,0.4626379126597239,-6.7e-07
2026-04-29,0.48079200351032825,1.316e-05
2026-04-30,0.48894463733734855,-4.7e-06
2026-05-01,0.5042089968079625,0.0001
2026-05-02,0.5040709450363479,0.0001
2026-05-03,0.4967464446442203,0.0001
2026-05-04,0.5185339984761175,2.897e-05
2026-05-05,0.5325468162315589,0.0001
2026-05-06,0.50315978902922,0.0001
2026-05-07,0.47267361695406374,0.0001
2026-05-08,0.5161238444889064,0.0001
2026-05-09,0.46778343751038004,5.625e-05
2026-05-10,0.5029287197290352,0.0001
2026-05-11,0.47857475964516766,8.21e-06
2026-05-12,0.4731580651034402,-1.707e-05
2026-05-13,0.4821735419994934,-7.299e-05
2026-05-14,0.47444691455147153,-7.9e-07
2026-05-15,0.4857324961156048,-0.0001172
2026-05-16,0.47188334487072275,-8.207e-05
2026-05-17,0.47952622574822334,-2.405e-05
2026-05-18,0.4859996454161596,-2.345e-05
2026-05-19,0.4863225752695958,-2.1e-07
2026-05-20,0.5179575812303524,3.463e-05
2026-05-21,0.49728025793896924,-6.791e-05
2026-05-22,0.46829390294537343,-1.345e-05
2026-05-23,0.4888419555328163,7.461e-05
