date,open,high,low,close
2023-11-02 04:00:00,1.2192,1.2193,1.2164,1.21715
2023-11-02 08:00:00,1.217,1.22,1.2155,1.2195
2023-11-02 12:00:00,1.2195,1.2226,1.2167,1.2173
2023-11-02 16:00:00,1.2173,1.221,1.2168,1.22075
2023-11-02 20:00:00,1.2208,1.221,1.2189,1.219
2023-11-03 00:00:00,1.2189,1.2205,1.2184,1.22
2023-11-03 04:00:00,1.22,1.22145,1.2197,1.21975
2023-11-03 08:00:00,1.2199,1.2231,1.2186,1.2227
2023-11-03 12:00:00,1.2227,1.2375,1.2225,1.2372
2023-11-03 16:00:00,1.2371,1.23895,1.2358,1.2373
2023-11-05 20:00:00,1.23705,1.2378,1.23675,1.2372
2023-11-06 00:00:00,1.2372,1.2376,1.2365,1.23755
2023-11-06 04:00:00,1.2375,1.2397,1.23705,1.2383
2023-11-06 08:00:00,1.238,1.24265,1.23765,1.2424
2023-11-06 12:00:00,1.24235,1.2429,1.2371,1.239
2023-11-06 16:00:00,1.23905,1.23985,1.2351,1.2351
2023-11-06 20:00:00,1.2352,1.2353,1.2338,1.2344
2023-11-07 00:00:00,1.2344,1.2348,1.23335,1.23335
2023-11-07 04:00:00,1.2334,1.2337,1.231,1.2315
2023-11-07 08:00:00,1.2315,1.23325,1.2275,1.2288
2023-11-07 12:00:00,1.2288,1.2311,1.2283,1.2299
2023-11-07 16:00:00,1.2298,1.2312,1.2262,1.2296
2023-11-07 20:00:00,1.2296,1.2308,1.2287,1.2291
2023-11-08 00:00:00,1.2291,1.22965,1.2278,1.2281
2023-11-08 04:00:00,1.2281,1.2285,1.22645,1.2273
2023-11-08 08:00:00,1.2273,1.2277,1.2242,1.2268
2023-11-08 12:00:00,1.2268,1.2289,1.22505,1.2286
2023-11-08 16:00:00,1.2287,1.2302,1.2282,1.2283
2023-11-08 20:00:00,1.22835,1.2299,1.2281,1.22855
2023-11-09 00:00:00,1.22855,1.2294,1.22745,1.22825
2023-11-09 04:00:00,1.2283,1.229,1.2275,1.2283
2023-11-09 08:00:00,1.2281,1.2309,1.22535,1.2262
2023-11-09 12:00:00,1.2262,1.2296,1.2252,1.2287
2023-11-09 16:00:00,1.2287,1.22895,1.2213,1.2221
2023-11-09 20:00:00,1.2221,1.223,1.2215,1.2217
2023-11-10 00:00:00,1.2216,1.2229,1.2212,1.2222
2023-11-10 04:00:00,1.2222,1.2238,1.2217,1.2228
2023-11-10 08:00:00,1.2227,1.22355,1.2203,1.2207
2023-11-10 12:00:00,1.2208,1.2228,1.21875,1.2197
2023-11-10 16:00:00,1.2197,1.2232,1.21925,1.2219
2023-11-12 20:00:00,1.2218,1.2233,1.2212,1.223
2023-11-13 00:00:00,1.223,1.22365,1.2223,1.22275
