date,open,high,low,close
2010-01-01,1.6182016134262085,1.6182016134262085,1.6131113767623901,1.6132936477661133
2010-01-04,1.6137100458145142,1.623903751373291,1.6065031290054321,1.6113698482513428
2010-01-05,1.6118632555007935,1.6155872344970703,1.5970104932785034,1.599078893661499
2010-01-06,1.5993603467941284,1.6063225269317627,1.5943877696990967,1.602384328842163
2010-01-07,1.6022045612335205,1.6058582067489624,1.5900778770446777,1.5933969020843506
2010-01-08,1.5938032865524292,1.6100986003875732,1.591799020767212,1.602410078048706
2010-01-11,1.6082600355148315,1.6194593906402588,1.606787085533142,1.6112918853759766
2010-01-12,1.611499547958374,1.6196168661117554,1.6066062450408936,1.615169644355774
2010-01-13,1.615508794784546,1.6300981044769287,1.613918423652649,1.628611445426941
2010-01-14,1.62821364402771,1.6347347497940063,1.6253291368484497,1.6333998441696167
2010-01-15,1.6337199211120605,1.6351090669631958,1.6222968101501465,1.6269950866699219
2010-01-18,1.629407525062561,1.6377333402633667,1.6254082918167114,1.63529634475708
2010-01-19,1.6352159976959229,1.6457654237747192,1.6314810514450073,1.6356706619262695
2010-01-20,1.6362327337265015,1.6371703147888184,1.6248537302017212,1.6298059225082397
2010-01-21,1.6303905248641968,1.6313214302062988,1.6131113767623901,1.620509147644043
2010-01-22,1.6194857358932495,1.6284788846969604,1.6081048250198364,1.611006498336792
2010-01-25,1.611499547958374,1.6262013912200928,1.609994888305664,1.6250121593475342
2010-01-26,1.624827265739441,1.6269950866699219,1.6097615957260132,1.614700198173523
2010-01-27,1.614700198173523,1.624405026435852,1.6112918853759766,1.6178088188171387
2010-01-28,1.6178088188171387,1.627630591392517,1.6116034984588623,1.614309310913086
2010-01-29,1.6146742105484009,1.6179397106170654,1.5983121395111084,1.5984909534454346
2010-02-01,1.5973930358886719,1.5976994037628174,1.5854644775390625,1.595252513885498
2010-02-02,1.595099925994873,1.5995649099349976,1.5908114910125732,1.599206805229187
2010-02-03,1.5993090867996216,1.6069936752319336,1.5885119438171387,1.5920017957687378
2010-02-04,1.59190034866333,1.5919257402420044,1.5735392570495605,1.5769885778427124
